NA (cm^-3),ND (cm^-3),ni (cm^-3),tsi (nm),tox (nm),L (nm),PhiM (eV),Ld (nm),Er (V/cm)
1e+20,5e+18,10000000000.0,2.032677625043727,2.68260163080939,4.9256972395662455,4.4,0.7764028764761276,29532177.41277424
1e+20,5e+18,10000000000.0,2.1352389221453687,2.8388042979353956,58.74178955126827,4.4,0.6941321399691133,27274628.06468155
1e+20,5e+18,10000000000.0,5.765802535202117,2.382224215086287,39.01156705057523,4.4,1.6896870511564794,9326910.091068944
1e+20,5e+18,10000000000.0,3.4197539048110595,3.9177886495440886,26.495086550835346,4.4,0.8113975559954963,19811265.323104087
1e+20,5e+18,10000000000.0,1.1893321221442177,2.2254288595327596,20.99482862364494,4.4,0.6153893909261688,59178148.85018449
1e+20,5e+18,10000000000.0,7.505552835101911,2.4026072789790507,59.90000775631216,4.4,1.5818893904246003,9875269.73557026
1e+20,5e+18,10000000000.0,1.2923793702114845,3.9342701797702784,39.21088169981136,4.4,0.5456092362143434,61061222.42998989
1e+20,5e+18,10000000000.0,6.3574915699364904,3.0189818614443285,18.630358145602344,4.4,1.4371657068685522,7969534.387570776
1e+20,5e+18,10000000000.0,5.852744147145829,4.123843480103567,62.95249008935369,4.4,0.9742954336006473,11728470.880291857
1e+20,5e+18,10000000000.0,9.71933221520024,3.672274234010426,52.161288624192345,4.4,1.9330849072309362,5738082.430458502
1e+20,5e+18,10000000000.0,5.357918254128775,2.768063519184539,77.70446877886617,4.4,1.5115059286918797,12520399.844911858
1e+20,5e+18,10000000000.0,1.5724129274001761,3.952483851467984,13.220403202254882,4.4,0.5861297046003227,37546923.32095247
1e+20,5e+18,10000000000.0,5.965191710258155,2.348821040878642,71.35299436916769,4.4,1.47805732515332,13369381.569677312
1e+20,5e+18,10000000000.0,8.569865535544913,3.6092311492400913,61.59596045310153,4.4,1.5092017568994034,8069681.507229473
1e+20,5e+18,10000000000.0,9.971643558532959,3.311444315135104,13.00595150404451,4.4,1.8229293839233212,7832174.461404746
1e+20,5e+18,10000000000.0,4.8730885632016525,2.8036207484523223,63.4494034988397,4.4,1.131899116202926,15062066.085460987
1e+20,5e+18,10000000000.0,3.8826886824706826,3.8120149932185003,41.414614132545246,4.4,0.8836510801743449,19603951.45512921
1e+20,5e+18,10000000000.0,9.15987967256799,4.6140007770208475,85.21367634335834,4.4,1.6115589980300655,7923332.017770923
1e+20,5e+18,10000000000.0,2.721179161685092,4.99671409928923,15.32018750375724,4.4,0.6660157142665789,21448924.068231158
1e+20,5e+18,10000000000.0,6.538860235296339,3.8232883062302734,58.92650500096921,4.4,1.2451022920135124,7657533.015248206
1e+20,5e+18,10000000000.0,4.65142981762853,3.2141176229875104,36.232263955276295,4.4,1.3816455986152227,11784076.975704318
1e+20,5e+18,10000000000.0,1.3697412845999977,2.6756213006486047,86.24287634140637,4.4,0.7621881920785947,29793545.51433814
1e+20,5e+18,10000000000.0,4.12559626875128,2.7712882681853355,31.707815890254054,4.4,1.1428677074950038,14775979.695424184
1e+20,5e+18,10000000000.0,3.387056702524071,3.438364934449297,86.71017412578661,4.4,1.065440332422294,17774226.20824533
1e+20,5e+18,10000000000.0,7.1748203854913815,3.101833103842128,81.42926904576517,4.4,1.228682155697861,8503351.347525217
1e+20,5e+18,10000000000.0,9.539114479227264,4.741443567874833,26.523341472027102,4.4,1.5520942725001916,8277628.827165411
1e+20,5e+18,10000000000.0,3.4124246864077397,3.1048864029671286,72.90813458389921,4.4,1.042911022407275,22405816.146723844
1e+20,5e+18,10000000000.0,8.303193452365136,3.1203337734363066,89.61756555690502,4.4,1.8356078079874059,5596462.541766738
1e+20,5e+18,10000000000.0,1.4982383524456857,3.1506035373019308,24.981681188901565,4.4,0.8150003516790241,36546455.22379962
1e+20,5e+18,10000000000.0,5.843089090358318,4.509860631102974,40.99961373112881,4.4,1.3321177672180946,9747968.291723857
1e+20,5e+18,10000000000.0,1.6349505733890513,3.9523649625407056,48.25572408130809,4.4,0.7484573776559187,33286215.253135893
1e+20,5e+18,10000000000.0,9.406296920175754,3.842506550956678,28.659008814936197,4.4,1.5722117665427688,7648050.997608988
1e+20,5e+18,10000000000.0,7.897161525016512,3.0024290671515868,4.3280410492045895,4.4,1.531077866528425,7719420.02219285
1e+20,5e+18,10000000000.0,6.921549200841331,4.453712530497318,22.15124424518482,4.4,1.2292032587209945,9085248.237666404
1e+20,5e+18,10000000000.0,8.415067434621978,2.1150915840671036,27.528508937732987,4.4,2.1461481221631757,8808074.675024474
1e+20,5e+18,10000000000.0,6.827678160131469,4.6123915170143395,41.59317401468228,4.4,1.4035514943284388,10580042.650285585
1e+20,5e+18,10000000000.0,9.72049957456862,3.538249699381789,17.885915621965964,4.4,1.4632201822702398,4659067.218242413
1e+20,5e+18,10000000000.0,7.425621530782943,3.1947507045902386,78.97312903217552,4.4,1.7795981440105728,9232437.053133367
1e+20,5e+18,10000000000.0,9.32192748624022,3.491501842153057,64.32726854762623,4.4,1.8399792186567643,6159396.245125631
1e+20,5e+18,10000000000.0,5.654187028095742,4.002246591601493,10.412441547690593,4.4,1.4162589467478648,9158868.616332429
1e+20,5e+18,10000000000.0,2.0535797168367638,2.038296279553692,59.558043249174034,4.4,1.156411950848738,20452457.96485729
1e+20,5e+18,10000000000.0,5.753599492807154,4.614655569374744,59.86811344728898,4.4,1.0183171750326947,10339611.314306684
1e+20,5e+18,10000000000.0,2.1418554525678397,3.3402185759341787,86.1912421069956,4.4,0.6745542794957584,25313317.555571135
1e+20,5e+18,10000000000.0,6.332441312587646,3.0288995591002346,3.2628158079860285,4.4,1.2216495102500906,7905406.322131336
1e+20,5e+18,10000000000.0,5.342437544748966,2.414736696902171,24.570123133105227,4.4,1.3632083818982488,12688378.407063534
1e+20,5e+18,10000000000.0,6.603178580495035,3.3183961230753263,83.71785870565245,4.4,1.4750559897220903,10718991.562896246
1e+20,5e+18,10000000000.0,1.0904228294934843,3.4889683138531367,84.09565063965063,4.4,0.6270996613417602,45662636.01093699
1e+20,5e+18,10000000000.0,2.753564424898277,3.210940083480433,65.69101848524545,4.4,1.0739330882832254,15244930.203049324
1e+20,5e+18,10000000000.0,5.421973887209178,4.0359802814806915,69.62140893113597,4.4,1.2164302065503299,13638964.251942076
1e+20,5e+18,10000000000.0,9.554532054302214,3.262689586277678,10.9590173398793,4.4,1.3728652908451489,4228191.335648045
1e+20,5e+18,10000000000.0,4.4524813631964255,4.88425273353972,47.70719762570633,4.4,0.8349780708215623,17402543.309295952
1e+20,5e+18,10000000000.0,4.819348234482712,3.7978325534707755,23.14772024214295,4.4,0.9461258475868363,13509045.578711186
1e+20,5e+18,10000000000.0,7.4322648010596,4.422433806955727,18.765969794384702,4.4,1.225499845066294,7114098.706563134
1e+20,5e+18,10000000000.0,6.434134815575062,2.3280677093284368,73.49638702372994,4.4,1.6633433373134443,7749156.306513171
1e+20,5e+18,10000000000.0,3.690335350884999,3.191873878837717,14.748317891207627,4.4,0.8788663491818404,10936736.836369088
1e+20,5e+18,10000000000.0,4.69734756010685,3.0105431043414583,43.772692418685516,4.4,1.1734116770401526,10520587.639742577
1e+20,5e+18,10000000000.0,2.959298189715092,3.708447164409775,84.65630684398488,4.4,0.7786662425884455,15378352.955052178
1e+20,5e+18,10000000000.0,9.694193132171877,4.583340560184277,19.167388834184802,4.4,1.5398918286115921,6652090.375104617
1e+20,5e+18,10000000000.0,2.1757094340162375,2.23501465328602,88.08542786522641,4.4,0.972543328244177,21446716.557926096
1e+20,5e+18,10000000000.0,4.3465310610977745,2.2177243941341325,89.50305476121214,4.4,1.397344327468191,14067584.619082816
1e+20,5e+18,10000000000.0,1.2325507499801007,4.550953124472796,51.338692457369056,4.4,0.5053645390547149,51604087.6165186
1e+20,5e+18,10000000000.0,2.9960154274019177,2.6385502581150724,17.802418395412737,4.4,1.2599596993399598,17330240.51177933
1e+20,5e+18,10000000000.0,8.024240245421394,4.006259763349441,30.50112525085792,4.4,1.2537593755989669,5159690.723912826
1e+20,5e+18,10000000000.0,2.810577090599915,3.6286343970824158,39.930876442858555,4.4,0.8859544978558621,14762148.088139368
1e+20,5e+18,10000000000.0,1.7205706227606905,4.498680784661689,29.911207519165394,4.4,0.6768189410808974,23860626.669241216
1e+20,5e+18,10000000000.0,5.27007861860071,2.3752667295092107,27.415295449256874,4.4,1.5234094562640659,13199990.307532161
1e+20,5e+18,10000000000.0,1.0897231126106663,2.389348897167834,87.58398470182311,4.4,0.7912263745168094,48379618.255750194
1e+20,5e+18,10000000000.0,1.7628953898369986,3.670455080834923,16.34273998516987,4.4,0.6592033058040886,40757952.9976252
1e+20,5e+18,10000000000.0,8.268632826066776,4.8391359600751125,66.79952805836702,4.4,1.2881798200510763,6926092.155546329
1e+20,5e+18,10000000000.0,7.943260103736457,3.2449932751122628,3.035695181208214,4.4,1.3070481978225184,7316885.419106359
1e+20,5e+18,10000000000.0,9.236249383644065,2.9808263007640847,54.86789223800679,4.4,1.8370180052770753,6551934.837050413
1e+20,5e+18,10000000000.0,8.690638923196746,3.8200679695936577,82.68704134400255,4.4,1.38053223644468,7884490.29588718
1e+20,5e+18,10000000000.0,7.1485800691583625,4.791345801635093,28.050266186110054,4.4,1.0554970144615188,7125906.703201509
1e+20,5e+18,10000000000.0,1.4709957157059654,4.510783498533871,19.14075984742157,4.4,0.5812293011304113,30498725.116823357
1e+20,5e+18,10000000000.0,8.045637561879918,4.98645083219966,59.69614215442315,4.4,1.2866527965239678,7736154.273535921
1e+20,5e+18,10000000000.0,8.609597297565044,2.067705749607131,64.9963224349602,4.4,1.6943672122939057,6165108.9005895015
1e+20,5e+18,10000000000.0,8.19173931194759,2.3385744341382866,62.85865514882237,4.4,2.019989348653113,7043638.762108432
1e+20,5e+18,10000000000.0,5.576311317772235,3.828403290099866,30.780568561859543,4.4,1.2666329500195788,11813879.207843577
1e+20,5e+18,10000000000.0,3.0961165478453347,4.461729318001549,24.941608987861787,4.4,0.7294007783998622,19303223.48079655
1e+20,5e+18,10000000000.0,8.607969781198541,2.8557330269202996,86.16493559669784,4.4,1.7149407933644634,7529203.091023126
1e+20,5e+18,10000000000.0,7.544465287661247,2.7176332641026564,83.32705721948386,4.4,1.8130060733113689,8187193.887095601
1e+20,5e+18,10000000000.0,9.826850569499664,4.360927398143603,42.786545060675365,4.4,1.5188028027453568,7081806.5651106415
1e+20,5e+18,10000000000.0,2.4012333798033962,2.1691455615596946,76.61886635543048,4.4,1.0081543393132164,28417672.885278575
1e+20,5e+18,10000000000.0,3.0309812474684956,3.108147942747755,42.35214255418376,4.4,0.9173314623387582,20246775.107434124
1e+20,5e+18,10000000000.0,2.9061833489335243,3.5174276677769893,39.9218445723084,4.4,0.9491065030130387,23108012.389869485
1e+20,5e+18,10000000000.0,8.13285790859203,3.6810460230509703,16.638376441138636,4.4,1.7474775622179017,9214766.190828314
1e+20,5e+18,10000000000.0,2.6821656680510637,4.1858454703783305,40.097326914801634,4.4,0.8554727390212744,21359922.764635146
1e+20,5e+18,10000000000.0,1.5999384684097548,3.064537170291975,49.75527365818321,4.4,0.5996448397780757,35320435.145308994
1e+20,5e+18,10000000000.0,9.987047259270657,3.8380530340238215,4.9578764862957225,4.4,1.5877388635042933,7066135.064955009
1e+20,5e+18,10000000000.0,1.2233549030063422,3.756126268372869,41.63783145026036,4.4,0.6599147027939652,51744717.192138955
1e+20,5e+18,10000000000.0,8.51719654142979,3.642848301961241,70.97799100038243,4.4,1.2810331143152838,5029855.892196178
1e+20,5e+18,10000000000.0,4.288301573955875,3.9214498794266364,62.164006904561475,4.4,1.2502221031130607,17649057.400089934
1e+20,5e+18,10000000000.0,8.574539137820338,2.778347513204229,58.25865803116235,4.4,2.0723213139503134,4808576.114329414
1e+20,5e+18,10000000000.0,5.991584420900304,2.253946260753887,82.13132227403662,4.4,1.355382765560754,11672347.301731093
1e+20,5e+18,10000000000.0,9.11468106537724,2.3578150161192304,4.568784854795011,4.4,2.3070081290817037,7718510.96089458
1e+20,5e+18,10000000000.0,9.33573687773164,2.673747147961703,51.46313999872437,4.4,1.7662908341287684,8368321.047867792
1e+20,5e+18,10000000000.0,1.081883631526984,3.5005938065683555,71.49934981164452,4.4,0.6325826534938166,38974040.37491546
1e+20,5e+18,10000000000.0,1.6787095839350945,4.52132825163806,50.09617829501025,4.4,0.5894404002591406,38049627.54882876
1e+20,5e+18,10000000000.0,3.2532285661376994,4.103880026265152,31.178913074492986,4.4,0.8692845335731115,17555982.207819045
1e+20,5e+18,10000000000.0,7.023838747271515,4.3671218126061415,14.853799163002074,4.4,1.336304572005746,7577810.383966692
1e+20,5e+18,10000000000.0,8.994449768603555,3.0529268717782743,80.21798724800864,4.4,1.9048916823346345,4848850.517148874
1e+20,5e+18,10000000000.0,5.1394775616456645,3.2139612249456504,43.95632813772146,4.4,1.028738724953037,12161968.612007685
1e+20,5e+18,10000000000.0,6.462758046468389,3.1810456579718385,79.39602213775602,4.4,1.4784703922097346,9154238.577647781
1e+20,5e+18,10000000000.0,2.69649867516005,2.5756195532135044,53.96913465168564,4.4,0.8949834367312748,16385017.627875727
1e+20,5e+18,10000000000.0,8.244701504935168,2.183649974430716,61.65471414550507,4.4,1.8233691797072549,7823155.301046951
1e+20,5e+18,10000000000.0,9.705953002181229,3.7727482784816804,72.97072043092516,4.4,1.5064074868901651,7162421.329929649
1e+20,5e+18,10000000000.0,3.417390396231377,4.967650050261758,60.34653238021169,4.4,0.8191501124161782,20685705.712786738
1e+20,5e+18,10000000000.0,5.453433564404917,2.5004891148507884,37.63077113906758,4.4,1.3788237457267611,13975585.588492218
1e+20,5e+18,10000000000.0,1.7750449945573643,2.1400544596978213,47.68610440179263,4.4,0.7676994415144617,31761915.809694752
1e+20,5e+18,10000000000.0,6.032229908166715,4.3385950454717985,72.86496064680155,4.4,1.0119963674497103,12950917.311543286
1e+20,5e+18,10000000000.0,5.5250509766201255,2.7577580200541725,35.50757578444963,4.4,1.1512800790533284,13505246.651851436
1e+20,5e+18,10000000000.0,2.2999283573956983,4.488931416058785,36.76656673885925,4.4,0.7072719058237116,22548555.773137562
1e+20,5e+18,10000000000.0,4.978595918062675,4.111810001103546,11.3250400970461,4.4,1.3003887902980598,9314136.406559953
